code_or_id,type,name,lat,lon,lines
1000686,MASSACHUSETTS AVE SE + 17TH ST SE,38.88597,-76.980609,96:96cv1:96cv3:96v1
1000687,TEXAS AVE SE + DUBOIS PL SE,38.885804,-76.940692,U5:U5v2:U6:U6c:U6v2
1000690,C ST + 12TH ST,38.886069,-77.028799,V1
1000691,PENNSYLVANIA AVE SE + NORTH CAROLINA AVE SE,38.886035,-76.999978,30N:30S:32:34:36
1000692,C ST SW + 14TH ST SW,38.886085,-77.031025,V1
1000694,7TH ST + MARYLAND AVE,38.886212,-77.021752,74:A9:W9v1
1000698,MINNESOTA AVE + C ST,38.886175,-76.955785,V1:V2:V2v1:V4
1000699,RIDGE RD + C ST,38.886192,-76.949532,U5:U5cv3:V1
1000700,37TH ST SE + 37TH PL SE,38.88635,-76.952802,A31:E32:U6:U6c:U6v2
1000702,PENNSYLVANIA AVE SE + 4TH ST SE,38.886448,-77.000011,30N:30S:32:34:36
1000703,37TH ST SE + 37TH PL SE,38.886432,-76.952949,E32:U6:U6cv2:U6cv4
1000704,51ST ST SE + B ST SE,38.886602,-76.928124,U5:U5cv3:U5v2:U6:U6cv4:U6v2
1000705,C ST SE + PLUMMER ELEMENTARY SCHOOL,38.886603,-76.939877,U6c
1000706,RIDGE RD + C ST,38.886705,-76.949847,U5:U5v2:V1
1000708,TEXAS AVE SE + C ST  SE,38.886659,-76.940635,U5:U5v2:U6:U6v2
1000709,MASSACHUSETTS AVE SE + 15TH ST SE,38.886806,-76.983028,96:96c:96v1:96v2
1000710,14TH ST SW + C ST SW,38.886958,-77.031737,11Y:11Yv1:13Y:16Ev2:16Ev3:16X:16Xv1
1000711,PENNSYLVANIA AVE SE + 3RD ST SE,38.887127,-77.001692,30N:30S:32:34:36
1000712,14TH ST SW + INDEPENDENCE AVE SW,38.887051,-77.032135,11Y:11Yc:13Y:16Ev1:16X:16Xc
1000713,53RD ST SE + CENTRAL AVE SE,38.887276,-76.925537,U5:U5cv3:U5v2:U6:U6cv4:U6v2
1000714,51ST ST SE + ASTOR PL SE,38.887172,-76.927993,U5:U5cv3:U5v2:U6:U6cv4:U6v2
1000715,8TH ST + INDEPENDENCE AVE,38.887388,-76.994887,90:90v1:92
1000716,4TH ST SW + INDEPENDENCE AVE SW,38.887372,-77.017448,P6:P6cv1
1000717,MINNESOTA AVE + B ST,38.887282,-76.954998,V1:V2:V2v1:V4
1000718,MINNESOTA AVE + 36TH ST,38.887369,-76.954744,V1:V2:V4
1000719,8TH ST + INDEPENDENCE AVE,38.887262,-76.995048,90:90v2:92
1000720,BENNING RD SE + B ST SE,38.887301,-76.936573,E32:U8:W4:W4c
1000721,INDEPENDENCE AVE + 12TH ST,38.887447,-77.028564,16X:16Xv1:52:52v1:V1
1000722,TEXAS AVE SE + B ST SE,38.8874,-76.94029,U5:U5cv3:U6:U6cv2:U6cv4
1000723,INDEPENDENCE AVE SW + 6TH ST SW,38.887403,-77.020481,30N:30S:32:34:36:39:P17:P19:W13:W13c
1000725,INDEPENDENCE AVE SE + 2ND ST SE,38.887531,-77.004114,30N:30S:32:34:36
1000726,MASSACHUSETTS AVE SE + SOUTH CAROLINA AVE SE,38.887543,-76.984323,96:96cv1:96cv3:96v1
1000727,INDEPENDENCE AVE SE + S CAPITOL ST SE,38.887521,-77.008677,30N:30S:32:34:36
1000730,INDEPENDENCE AVE SW + 4TH ST SW,38.887456,-77.017871,30N:30S:32:34:36:P17:P19:W13:W13c
1000731,INDEPENDENCE AVE SW + FIRST ST SW,38.887475,-77.012343,30N:30S:32:34:36:39
1000732,INDEPENDENCE AVE + 6TH ST,38.887695,-77.019677,30N:30S:32:34:36:P17:P19:W13:W13v1
1000733,INDEPENDENCE AVE + 14TH ST,38.887698,-77.031655,52:52cv1
1000734,INDEPENDENCE AVE SE + NEW JERSEY AVE SE,38.887689,-77.007864,30N:30S:32:34:36
1000735,INDEPENDENCE AVE SW + 4TH ST SW,38.887701,-77.017329,30N:30S:32:34:36:P17:P19:W13:W13v1
1000736,INDEPENDENCE AVE SE + FIRST ST  SE,38.887712,-77.005606,30N:30S:32:34:36:39
1000737,37TH ST SE + RIDGE RD SE,38.88772,-76.95169,A31:E32:U6:U6c:U6v2
1000740,ANACOSTIA RD + B ST,38.887785,-76.953383,V1
1000741,18TH ST SE + INDEPENDENCE AVE SE,38.88776,-76.97906,96:96cv1:96cv3:96v1:97:B2:B2v1:B2vS2
1000742,INDEPENDENCE AVE + 12TH ST,38.887712,-77.028795,16X:16Xc:52:52cv1
1000743,37TH ST SE + RIDGE RD SE,38.887746,-76.951922,E32:U6:U6cv2:U6cv4
1000744,RIDGE RD + 37TH ST,38.887908,-76.951106,U5:U5v2:V1
1000745,RIDGE RD + 37TH ST,38.887765,-76.951182,U5:U5cv3:V1
1000746,4TH ST SW + INDEPENDENCE AVE SW,38.887838,-77.017675,P6:P6v2
1000747,MASSACHUSETTS AVE SE + 14TH ST SE,38.887864,-76.985676,96:96c:96v1:96v2
1000750,7TH ST + INDEPENDENCE AVE SW,38.888097,-77.021755,16X:16Xv1:30N:30S:32:34:36:39:74:P17:P19:W13:W13v1
1000751,STADIUM-ARMORY STATION + BUS BAY C,38.888094,-76.977112,97
1000752,CENTRAL AVE SE + 52ND ST SE,38.888263,-76.926602,U5:U5cv3:U5v2:U6:U6cv4:U6v2
1000753,14TH ST + JEFFERSON DR,38.888463,-77.031797,11Y:11Yv1:13Y:16Ev2:16Ev3:52:52cv1
1000754,RIDGE RD + ANACOSTIA RD,38.88866,-76.951854,A31:E32:U5:U5v2:U6:U6c:U6v2:V1
1000755,CENTRAL AVE SE + 51ST ST SE,38.88866,-76.927867,U5:U5cv3:U5v2:U6:U6cv4:U6v2
1000756,MASSACHUSETTS AVE SE + 13TH ST SE,38.888767,-76.98787,96:96c:96v1:96v2
1000757,14TH ST + JEFFERSON DR,38.888952,-77.0321,11Y:11Yc:13Y:16Ev1
1000758,MASSACHUSETTS AVE SE + 13TH ST SE,38.889014,-76.988107,96:96cv1:96cv3:96v1
1000759,BENNING RD SE + E CAPITOL ST SE,38.889206,-76.937184,E32:U8:W4:W4v1
1000760,CENTRAL AVE SE + 50TH ST SE,38.889144,-76.92944,U5:U5cv3:U5v2:U6:U6cv4:U6v2
1000761,MINNESOTA AVE SE + E CAPITOL ST SE,38.889259,-76.953632,V2:V2v1:V4
1000762,E CAPITOL ST SE + KENTUCKY AVE SE,38.889176,-76.989885,96:96c:96v1:96v2:97
1000763,MINNESOTA AVE + RIDGE RD,38.889302,-76.95329,V1:V2:V4
1000764,CENTRAL AVE SE + 50TH ST SE,38.88935,-76.929592,U5:U5cv3:U5v2:U6:U6cv4:U6v2
1000766,BENNING RD + EAST CAPITOL ST SE,38.888952,-76.937312,E32:U8:W4:W4c
1000767,18TH ST SE + E CAPITOL ST NE,38.889389,-76.979057,96:96cv1:96cv3:96v1:97:B2:B2v1:B2vS2
1000769,E CAPITOL ST SE + 46TH ST SE,38.889606,-76.936625,96:96v1:96v2:97:97vS1:U5:U5cv3:U5v2:U6:U6cv4:U6v2
1000770,EAST CAPITOL ST SE + 50TH ST SE,38.889657,-76.929704,96:96v1:96v2:97:97vS1:W4:W4v1
1000771,E CAPITOL ST SE + 49TH ST SE,38.889659,-76.932299,96:96v1:96v2:97:97vS1:U5:U5cv3:U5v2:U6:U6cv4:U6v2:W4:W4v1
1000772,E CAPITOL ST SE + 47TH ST SE,38.889662,-76.933892,96:96v1:96v2:97:97vS1:U5:U5cv3:U5v2:U6:U6cv4:U6v2:W4:W4v1
1000773,EAST CAPITOL ST SE + 41ST ST SE,38.889665,-76.944624,96:96v1:96v2:97:97vS1
1000775,E CAPITOL ST SE + FT CHAPLIN PK APTS,38.889662,-76.940104,96:96v1:96v2:97:97vS1
1000776,E CAPITOL ST NE + 6TH ST SE,38.88974,-76.998652,97
1000777,E CAPITOL ST SE + 53RD PL SE,38.889654,-76.925332,96:96v1:96v2:97:97vS1
1000778,EAST CAPITOL ST SE + 52ND ST SE,38.889654,-76.927372,96:96v1:96v2:97:97vS1
1000779,E CAPITOL ST SE + 55TH ST SE,38.889651,-76.923131,96:96v1:96v2:97:97vS1
1000783,E CAPITOL ST SE + 56TH PL SE,38.889651,-76.921002,96:96v1:96v2:97:97vS1
1000784,E CAPITOL ST NE + 8TH ST SE,38.889741,-76.995137,97
1000785,E CAPITOL ST SE + 3RD ST SE,38.889738,-77.002194,97
1000786,E CAPITOL ST SE + 58TH ST SE,38.889643,-76.917455,96:96v1:96v2:97:97vS1
1000788,E CAPITOL ST SE + 13TH ST SE,38.88973,-76.987868,97
1000789,E CAPITOL ST SE + 11TH ST SE,38.889732,-76.991812,97
1000790,E CAPITOL ST SE + 10TH ST NE,38.889888,-76.992482,97
1000792,E CAPITOL ST SE + 6TH ST NE,38.889888,-76.998272,97
1000793,EAST CAPITOL ST NE + 15TH ST NE,38.88973,-76.983226,97:B2:B2v1:B2vS2
1000794,E CAPITOL ST NE + 14TH ST SE,38.889736,-76.984978,97:B2:B2v1:B2vS2
1000795,E CAPITOL ST SE + 3RD ST NE,38.889901,-77.001889,97
1000796,E CAPITOL ST NE + 8TH ST NE,38.889885,-76.994703,97
1000798,E CAPITOL ST NE + 17TH ST SE,38.889733,-76.980964,97:B2:B2v1:B2vS2
1000799,E CAPITOL ST NE + 58TH ST NE,38.889881,-76.917642,96:96cv1:96cv3:97
1000801,E CAPITOL ST NE + 47TH ST NE,38.889929,-76.934774,96:96cv1:96cv3:97:U5:U5cv3:U5v2:U6:U6cv4:U6v2:W4:W4c
1000802,E CAPITOL ST NE + FT CHAPLIN PK APTS,38.889901,-76.940192,96:96cv1:96cv3:97
1000803,EAST CAPITOL ST + 18TH ST,38.889893,-76.979049,97vS1:B2vS1:E32
1000804,E CAPITOL ST NE + 57TH PL NE,38.889882,-76.920286,96:96cv1:96cv3:97
1000806,EAST CAPITOL ST NE + 15TH ST NE,38.88989,-76.984103,97
1000807,EAST CAPITOL ST NE + 49TH ST NE,38.889927,-76.931897,96:96cv1:96cv3:97:U5:U5cv3:U5v2:U6:U6cv4:U6v2:W4:W4c
1000809,E CAPITOL ST NE + 17TH ST NE,38.889888,-76.980513,97:B2:B2c:B2vS2
1000810,E CAPITOL ST NE + 55TH ST NE,38.889888,-76.92265,96:96cv1:96cv3:97
1000811,E CAPITOL ST NE + 53RD ST NE,38.889887,-76.925877,96:96cv1:96cv3:97
1000812,E CAPITOL ST NE + 14TH ST NE,38.889893,-76.985313,97
1000813,E CAPITOL ST SE + 13TH ST NE,38.889887,-76.988125,97
1000814,E CAPITOL ST NE + 41ST ST NE,38.889901,-76.944408,96:96cv1:96cv3:97
1000816,E CAPITOL ST NE + 50TH ST NE,38.889895,-76.929829,96:96cv1:96cv3:97:W4:W4c
1000817,E CAPITOL ST NE + 40TH ST NE,38.889906,-76.947096,96:96cv1:96cv3:97
1000818,E CAPITOL ST NE + BENNING RD NE,38.88996,-76.93835,96:96cv1:96cv3:97
1000820,EAST CAPITOL ST NE + BENNING RD STATION,38.889955,-76.936649,96:96cv1:96cv3:97
1000821,8TH ST + EAST CAPITOL ST,38.889986,-76.995047,90:90v2:92
1000822,8TH ST + EAST CAPITOL ST,38.890112,-76.994881,90:90v1:92
1000823,DIVISION AVE + EAST CAPITOL ST,38.890093,-76.927899,W4:W4v1
1000824,15TH ST NE + E CAPITOL ST NE,38.890121,-76.983554,B2:B2c:B2vS2
1000825,BENNING RD NE + E CAPITOL ST NE,38.890203,-76.937899,U8
1000826,E CAPITOL ST NE + TENNESSEE AVE NE,38.890441,-76.989503,96:96cv1:96cv3:96v1:97
1000827,BENNING RD NE + 45TH ST NE,38.890551,-76.937867,U8
1000828,KENILWORTH AVE + AMES ST,38.890523,-76.958223,U4
1000829,1ST ST NE + MARYLAND AVE NE,38.890628,-77.005831,97
1000830,50TH ST NE + AMES ST NE,38.890656,-76.929998,U5:U5cv3:U5v2:U6:U6cv4:U6v2
1000832,MINNESOTA AVE NE + AMES ST NE,38.890849,-76.952128,A31:U5:U5v2:U6:U6v2:V2:V4
1000833,4TH ST NW + MADISON DR NW,38.890839,-77.017663,P6:P6v2
1000834,4TH ST SW + MADISON DR SW,38.890931,-77.017455,P6:P6cv1
1000835,MINNESOTA AVE NE + AMES ST NE,38.89106,-76.95227,U5:U5cv3:U6:U6cv4:V2:V2v1:V4
1000836,KENILWORTH AVE + ALDEN PL,38.891213,-76.957545,U4
1000839,8TH ST + MASSACHUSETTS AVE,38.891491,-76.994867,90:90v1:92
1000840,BENNING RD NE + 44TH ST NE,38.891475,-76.938962,U8
1000841,14TH ST NE + AMES PL NE,38.891407,-76.985568,B2:B2v1:B2vS2
1000842,50TH ST NE + BLAINE ST NE,38.891581,-76.93012,U5:U5cv3:U5v2:U6:U6cv4:U6v2
1000843,BENNING RD NE + 44TH ST NE,38.891638,-76.939581,U8
1000845,19TH ST NE + CONSTITUTION AVE NE,38.891874,-76.977191,D6:D6c:D6cv1
1000846,7TH ST NW + CONSTITUTION AVE NW,38.891868,-77.021769,16X:16Xv1:30N:30S:32:36:74:P17:P19:W13:W13v1
1000847,BLAINE ST + KENILWORTH AVE,38.891733,-76.957158,U4
1000848,15TH ST NE + CONSTITUTION AVE NE,38.891832,-76.983591,B2:B2c:B2vS2
1000849,CONSTITUTION AVE + 3RD ST,38.891962,-77.015524,X1
1000850,CONSTITUTION AVE NW + 7TH ST NW,38.891959,-77.021433,X1
1000851,CONSTITUTION AVE NW + 17TH ST NW,38.891972,-77.03897,X1
1000852,CONSTITUTION AVE + 22ND ST,38.891981,-77.049006,7Y:7Yv1:H1:L1
1000853,CONSTITUTION AVE NW + 9TH ST NW,38.891962,-77.023404,X1
1000854,CONSTITUTION AVE + 10TH ST,38.891969,-77.02637,X1
1000855,CONSTITUTION AVE NW + 21ST ST NW,38.891979,-77.046858,7Y:7Yv1:H1:L1
1000856,BLAINE ST + ANACOSTIA AVE,38.892054,-76.961039,U4v1
1000857,CONSTITUTION AVE NW + 12TH ST NW,38.891965,-77.027176,X1
1000858,CONSTITUTION AVE + 20TH ST,38.891979,-77.045072,7Y:7Yv1:H1:L1
1000859,CONSTITUTION AVE + 14TH ST,38.891962,-77.031203,X1
1000860,CONSTITUTION AVE + 19TH ST,38.891976,-77.043684,7Y:7Yv1:H1:L1
1000861,CONSTITUTION AVE NE + DELAWARE AVE NE,38.892097,-77.007822,97
1000862,DIVISION AVE + BROOKS ST,38.892023,-76.928044,W4:W4c
1000863,CONSTITUTION AVE + 3RD ST,38.892028,-77.016256,X1
1000865,CONSTITUTION AVE NW + 2ND ST NW,38.892211,-77.013943,X1
1000866,CONSTITUTION AVE + 6TH ST,38.892204,-77.019685,X1
1000867,CONSTITUTION AVE NW + 7TH ST NW,38.892215,-77.02157,X1
1000868,CONSTITUTION AVE NW + 21ST ST NW,38.892237,-77.047245,7Y:7Yc:H1:L1
1000869,CONSTITUTION AVE NW + 17TH ST NW,38.892237,-77.038866,X1
1000870,CONSTITUTION AVE + 20TH ST,38.89224,-77.044734,7Y:7Yc
1000873,8TH ST + CONSTITUTION AVE,38.892246,-76.995047,90:90v2:92
1000874,CONSTITUTION AVE NW + 16TH ST NW,38.892223,-77.036393,X1
1000875,CONSTITUTION AVE NW + 15TH ST NW,38.892229,-77.032942,X1
1000876,34TH ST NE + BLAINE ST NE,38.892203,-76.957576,U4
1000878,14TH ST + CONSTITUTION AVE NW,38.892369,-77.032088,11Y:11Yc:13Y:16Ev1:52:52v1
1000880,7TH ST + CONSTITUTION AVE NW,38.892321,-77.022062,30N:30S:32:34:36:70:74:P17:P19:W13:W13c
1000881,DIVISION AVE + BANKS PL,38.892485,-76.927699,W4:W4v1
1000883,LOUISIANA AVE NW + 1ST ST NW,38.892553,-77.012353,X1
1000886,9TH ST + CONSTITUTION AVE,38.892772,-77.023827,70:79
1000888,BENNING RD NE + 42ND ST NE,38.892741,-76.942273,U8
1000889,PENNSYLVANIA AVE NW + 6TH ST NW,38.892721,-77.020309,P6:P6v2
1000890,BENNING RD NE + 42ND ST NE,38.892966,-76.942465,U8
1000891,VIRGINIA AVE NW + 18TH ST NW,38.893134,-77.042499,X1
1000892,63RD ST NE + CLAY ST NE,38.893147,-76.91085,V2:V4
1000893,63RD ST + CLAY ST,38.893039,-76.911019,F14:V2:V4:V4v1
1000895,LOUISIANA AVE NW + 1ST ST NW,38.893149,-77.011979,X1
1000896,VIRGINIA AVE + 19TH ST NW,38.893079,-77.042783,80:80c:N4:S1v1
1000897,22ND ST NE + 21ST ST NE,38.893172,-76.975481,D6:D6v1
1000898,C ST NE + 19TH ST NE,38.893189,-76.977511,D6:D6v1
1000899,15TH ST NE + C ST NE,38.893301,-76.983586,B2:B2c:B2vS2
1000900,C ST NE + 17TH PL NE,38.893191,-76.979613,D6:D6v1
1000901,12TH ST + CONSTITUTION AVE,38.893231,-77.02799,54:54c:63:64:S2:S2cv3:S4
1000902,BENNING RD NE + 41ST ST NE,38.893239,-76.943853,U8
1000903,MINNESOTA AVE NE + CLAY PL NE,38.893279,-76.95064,U5:U5cv3:U6:U6cv4:V2:V2v1:V4
1000904,8TH ST + C ST,38.893416,-76.994882,90:90v1:92
1000905,50TH ST NE + BANKS PL NE,38.893495,-76.929918,U5:U5cv3:U5v2:U6:U6cv4:U6v2
1000907,C ST NE + 18TH ST NE,38.893456,-76.978802,D6:D6c:D6cv1
1000908,C ST NE + 17TH ST NE,38.893456,-76.981195,D6:D6c:D6cv1
1000909,C ST NE + 15TH ST NE,38.893464,-76.983303,D6:D6c:D6cv1
1000910,10TH ST + PENNSYLVANIA AVE NW,38.893452,-77.026206,54:54c:54v1
1000911,18TH ST NW + C ST NW,38.893416,-77.041646,11Y:11Yc:7Y:7Yv1:80:80c:H1:L1:N4:S1v1
1000912,BENNING RD NE + 41ST ST NE,38.893497,-76.944447,U8
1000916,CLAY ST + 33RD ST,38.893523,-76.95953,U4v1
1000917,C ST NW + 17TH ST NW,38.893599,-77.04003,H1:L1
1000918,C ST NW + 19TH ST NW,38.893602,-77.043148,H1:L1
1000920,VIRGINIA AVE NW + 19TH ST NW,38.893571,-77.043796,X1
1000922,C ST NE + 14TH ST NE,38.893636,-76.985275,D6:D6c:D6cv1
1000923,C ST NE + 13TH ST NE,38.893636,-76.988119,D6:D6c:D6cv1
1000924,C ST NE + 9TH ST NE,38.893647,-76.993575,D6:D6c:D6cv1
1000925,C ST NE + 11TH ST NE,38.893649,-76.991367,D6:D6c:D6cv1
1000926,C ST NE + 6TH ST NE,38.89365,-76.998186,D6:D6c:D6cv1
1000927,C ST NE + 8TH ST NE,38.89365,-76.994772,D6:D6c:D6cv1
3004069,VIRGINIA MANOR RD + INDIAN CREEK CT,39.059145,-76.897272,89:89M:89v1
1000928,7TH ST + PENNSYLVANIA AVE,38.893624,-77.022017,70:70v1:74
1000929,63RD ST + EASTERN AVE,38.893667,-76.910809,F14:F14v1
1000930,7TH ST + PENNSYLVANIA AVE,38.89378,-77.021811,70:74:79
1000931,8TH ST + C ST NE,38.893717,-76.995061,90:90v2:92
1000932,34TH ST + CLAY ST,38.893816,-76.957446,U4v1
1000933,14TH ST NE + C ST NE,38.893742,-76.985573,B2:B2v1:B2vS2
1000934,19TH ST + VIRGINIA AVE,38.893844,-77.043602,11Y:11Yv1:7Y:7Yc:80:80v1:N4:S1:S1v1
1000935,BENNING RD NE + 40TH ST NE,38.89405,-76.946511,U8
1000936,BENNING RD NE + 40TH ST NE,38.894013,-76.94685,U8
1000937,DIVISION AVE + CLOUD PL,38.894295,-76.927203,W4:W4c
1000938,DIVISION AVE + CLOUD PL,38.894188,-76.927081,W4:W4v1
1000939,C ST NE + 4TH ST NE,38.894159,-77.000291,D6:D6c:D6cv1:X8
1000940,MASSACHUSETTS AVE NE + 4TH ST NE,38.894053,-77.000871,96:96c:96v1:96v2:D6:D6v1:X8
1000942,18TH ST NW + D ST NW,38.894243,-77.04161,11Y:11Yc:7Y:7Yv1:80:80c:H1:L1:N4:S1v1
1000943,MINNESOTA AVE NE + BENNING RD NE,38.89406,-76.949878,A31:U5:U5v2:U6:U6v2:V2:V4
1000944,PENNSYLVANIA AVE + 10TH ST NW,38.894066,-77.025238,16X:16Xc:30N:30S:32:33:36:P17:P19:P6:P6v2:W13:W13c
1000945,DIX ST NE + 62ND ST NE,38.894274,-76.911689,V2:V4:V4v1:X9
1000946,34TH ST NE + CLAY PL NE,38.894278,-76.957569,U4
1000947,DIX ST NE + 62ND ST NE,38.894407,-76.912097,V2:V4:X9
1000948,PENNSYLVANIA AVE + 10TH ST NW,38.894494,-77.02558,16X:16Xv1:30N:30S:32:36:P17:P19:P6:P6cv1:W13:W13v1
1000949,DIX ST NE + 61ST ST NE,38.894416,-76.913893,V2:V4:V4v1
1000950,8TH ST + D ST,38.895004,-76.994882,90:90v1:92
1000952,DIX ST NE + 61ST ST NE,38.894523,-76.913432,V2:V4
1000953,MINNESOTA AVE NE + BENNING RD NE,38.894539,-76.949715,U5:U5cv3:U6:U6cv4:V2:V2v1:V4
1000954,MASSACHUESTTS AVE + 3RD ST NE,38.894655,-77.001913,96:96cv1:96cv3:96v1:D6:D6c:D6cv1:X8
1000955,MARYLAND AVE NE + D ST NE,38.894627,-76.997217,X8
1000956,14TH ST NW + D ST NW,38.894813,-77.032087,11Y:11Yc:13Y:16Ev1:52:52v1
1000957,LOUISIANA AVE NW + D ST NW,38.894609,-77.009546,97:X1
1000959,BENNING RD NE + 39TH ST NE,38.894705,-76.948407,U8
1000960,D ST NE + 8TH ST NE,38.894736,-76.995231,D6:D6v1
1000961,D ST NE + 10TH ST NE,38.894739,-76.99279,D6:D6v1
3000630,SUITLAND RD + REGENCY PKWY,38.839167,-76.91086,D13:D14:D14v1
3000631,COLEBROOKE DR + 28TH PKWY,38.839419,-76.951638,H11:H12:H12v1
3000633,COLEBROOKE DR + 28TH PKWY,38.839531,-76.951705,H11:H12
3000634,ST BARNABAS RD + WILKINSON DR,38.839928,-76.941877,D12:D12v2
3000635,ST BARNABAS RD + WILKINSON DR,38.840088,-76.941672,D12:D12v1
3000636,BRANCH AVE + IVERSON ST,38.840144,-76.947329,C14:H13
3000637,SILVER HILL RD + ST BARNABAS RD,38.840259,-76.943434,P12:P12v2
3000638,23RD PKWY + CATSKILL ST,38.84037,-76.961977,C12
3000639,COLEBROOKE DR + GAITHER ST,38.840403,-76.950102,H11:H12
3000640,23RD PKY + CATSKILL ST,38.840491,-76.962282,C12
3000641,SILVER HILL RD + OLD SILVER HILL RD,38.840601,-76.943327,P12
3000642,BRANCH AVE + IVERSON ST,38.840792,-76.947276,C14:H13
3000643,COLEBROOKE DR + FAIRLAWN AVE,38.841146,-76.949124,H11:H12:H12v1
3000644,COLEBROOKE DR + FAIRLAWN AVE,38.841225,-76.949164,H11:H12
3000645,SILVER HILL RD + SILVER PARK DR,38.841594,-76.938399,D12:D12v1:P12:P12v2
3000646,PENNSYLVANIA AVE + SPRINGDALE AVE,38.841897,-76.876669,K12:K12v1
3000647,SILVER HILL RD + TERRACE DR,38.8421,-76.936027,D12:D12v1:P12:P12v2
3000648,23RD PKY + BERKLEY ST,38.842232,-76.96445,C12
3000649,SILVER HILL RD + TERRACE DR,38.842339,-76.936345,D12:D12v2:P12
3000650,BERKLEY ST + 23RD PKWY,38.842401,-76.964628,C12
3000651,SILVER HILL RD + MAYWOOD LN,38.842391,-76.93432,D12:D12v1:P12:P12v2
3000652,BRANCH AVE + COLEBROOKE DR,38.842427,-76.948543,C14:H11:H12:H12v1:H13
3000654,BRANCH AVE + COLEBROOKE DR,38.842258,-76.948944,C14:H11:H12:H13
3000655,SILVER HILL RD + MAYWOOD LN,38.842627,-76.934693,D12:D12v2:P12
3000658,HIL MAR DR + #6303,38.842925,-76.898605,K12:K12v1:K13
3000660,BERKLEY ST + 25TH AVE,38.843421,-76.963103,C12
3000661,PENNSYLVANIA AVE + DONNELL DR,38.843682,-76.883967,K12:K12v1
3000662,SUITLAND RD + BELGREEN ST,38.843328,-76.915557,D13:D14:D14v1
3000663,BERKLEY ST + 25TH AVE,38.843646,-76.962532,C12
3000664,SILVER HILL RD + PARKWAY TERR DR,38.843758,-76.929511,D13:D14:D14c:K12:K12c:K12v1:K13:P12:P12v1:P12v2:V12
3000665,BRANCH AVE + BONITA ST,38.844248,-76.949997,C14:H11:H12:H12v1:H13
3000667,BRANCH AVE + 32ND AVE,38.844208,-76.950486,C14:H11:H12:H13
3000668,BERKLEY ST + 26TH AVE,38.844394,-76.961419,C12
3000669,CURTIS DR + HILLCREST PKWY,38.844406,-76.956646,C12
3000670,CURTIS DR + HILLCREST PKWY,38.844504,-76.956777,C12
3000671,BERKLEY ST + 26TH AVE,38.844608,-76.961348,C12
3000672,SOUTHERN AVE + 23RD PKWY,38.844692,-76.971108,W2:W2c:W2v1:W2v3:W2v4:W2v5:W3:W3v1
3000673,SILVER HILL RD + RANDALL RD,38.844774,-76.928197,D13:D14:D14c:K12:K12c:K12v1:K13:P12:P12v1:P12v2:V12
3000674,28TH PKWY + #3223,38.845115,-76.959164,C12
1001201,17TH ST NW (EAST) + K ST NW,38.902084,-77.038628,38B:38Bv2:38Bv3:D6c:D6v1
3000675,28TH PKWY + #3224,38.845263,-76.959166,C12
3000676,SILVER HILL RD + RANDALL RD,38.845219,-76.928263,D13:D14:D14v1:K12:K12v1:K13:P12:V12
3000677,SUITLAND RD + ROMAIN CT,38.845122,-76.91907,D13:D14:D14c
3000678,SUITLAND RD + ROMAIN CT,38.845339,-76.91914,D13:D14:D14v1
3000679,MARLBORO PIKE + PUMPHREY DR,38.845469,-76.874949,J12
3000681,MARLBORO PIKE + PUMPHREY DR,38.845457,-76.875259,J12:J12v1
3000682,27TH AVE + 28TH PKWY,38.84565,-76.960424,C12
3000683,CURTIS DR + 31ST AVE,38.84563,-76.954286,C12
3000684,PENN-MAR SHOPPING CENTER + #3314,38.845695,-76.883143,K13:V14:V14c
3000685,28TH PKWY + 27TH AVE,38.84579,-76.960239,C12
3000686,SOUTHERN AVE + 25TH ST,38.845795,-76.969686,W2:W2c:W2v1:W2v3:W2v4:W2v5:W3:W3v1
3000689,SILVER HILL RD + SWANN RD,38.846851,-76.926719,D13:D14:D14v1:K12:K12v1:K13:P12:V12
3000692,SILVER HILL RD + SWANN RD,38.846769,-76.926319,D13:D14:D14c:K12:K12c:K12v1:K13:P12:P12v1:P12v2:V12
3000693,MARLBORO PIKE + RITCHIE RD,38.846865,-76.876686,J12
3000694,BRANCH AVE + CURTIS DR,38.846651,-76.952325,C14:H11:H12:H13
3000695,SOUTHERN AVE + #2521,38.846814,-76.968378,W2:W2c:W2v1:W2v3:W2v4:W2v5:W3:W3v1
3000696,MARLBORO PIKE + NEWKIRK AVE,38.846893,-76.87707,J12:J12v1
3000697,BRANCH AVE + CURTIS DR,38.847152,-76.952139,C14:H11:H12:H12v1:H13
3000698,SURREY SERVICE DR + PARK LANDING APARTMENTS,38.847237,-76.898645,K12:K12v1:K13
3000699,SUITLAND RD + EASTERN LN,38.847527,-76.922237,D13:D14:D14v1
3000700,CURTIS DR + BRANCH AVE,38.847394,-76.951807,C12:C14
3000701,SUITLAND RD + EASTERN LN,38.847451,-76.922394,D13:D14:D14c
3000702,DONNELL DR + FOREST VILLAGE PARK S/C,38.847611,-76.885243,K13:V14
3000703,CURTIS DR + BRANCH AVE,38.847634,-76.951504,C12:C14
3000704,CURTIS DR APT LOOP + #3416,38.847659,-76.949449,C12:C14
3000705,CURTIS DR APT LOOP + #3414,38.847726,-76.947969,C12:C14
3000706,CURTIS DR APT LOOP + #3382,38.848047,-76.946575,C12:C14
